Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
PE,2022-05-24,18000.0,1804.7,1952.7,1765.0,1894.4,0.55,NA,228850,-22000,814
PE,2022-05-25,18000.0,1823.45,2016.35,1779.25,1988.75,2.04,NA,158550,-70300,1659
PE,2022-05-26,18000.0,1898.5,2112.35,1824.3,1840.95,1.5,NA,91400,-67150,2496
PE,2022-05-02,18500.0,1543.05,1565.35,1400.0,1423.05,0,NA,543100,-1650,503
PE,2022-05-04,18500.0,1391.6,1857.0,1391.6,1818.5,0.73,NA,541350,-1750,368
PE,2022-05-05,18500.0,1691.45,1827.3,1530.0,1804.95,1.01,NA,540450,-900,370
PE,2022-05-06,18500.0,1899.0,2148.0,1899.0,2073.0,8.84,NA,590300,49850,3270
PE,2022-05-09,18500.0,2231.9,2330.0,2100.0,2185.95,0.14,NA,578200,-12100,453
PE,2022-05-10,18500.0,2175.3,2270.15,2110.8,2229.05,17.37,NA,412050,-166150,7868
PE,2022-05-11,18500.0,2220.0,2483.0,2181.4,2309.55,0.12,NA,410250,-1800,920
PE,2022-05-12,18500.0,2485.0,2750.0,2478.2,2699.15,1.14,NA,407750,-2500,1047
PE,2022-05-13,18500.0,2500.05,2725.25,2400.0,2678.15,0.49,NA,405400,-2350,511
PE,2022-05-16,18500.0,2680.0,2720.0,2510.0,2640.95,0.64,NA,397450,-7950,327
PE,2022-05-17,18500.0,2560.05,2565.0,2220.0,2242.45,1.16,NA,387600,-9850,378
PE,2022-05-18,18500.0,2210.05,2300.0,2132.6,2278.1,0.52,NA,384600,-3000,197
PE,2022-05-19,18500.0,2561.2,2747.8,2553.4,2728.2,1.59,NA,385000,400,314
PE,2022-05-20,18500.0,2500.05,2500.05,2230.0,2242.9,2.1,NA,361150,-23850,659
PE,2022-05-23,18500.0,2193.1,2341.85,2110.0,2306.65,1.04,NA,346750,-14400,688
PE,2022-05-24,18500.0,2290.0,2449.2,2280.0,2397.45,0.78,NA,324250,-22500,537
PE,2022-05-25,18500.0,2297.25,2515.2,2279.2,2488.45,4.21,NA,220550,-103700,2259
PE,2022-05-26,18500.0,2389.3,2611.2,2324.75,2353.0,1.03,NA,148750,-71800,2337
CE,2022-05-02,15000.0,1970.8,2093.9,1939.85,2078.65,0,0.02929715687689421,270650,600,406
CE,2022-05-04,15000.0,2088.7,2091.6,1668.25,1712.75,1.13,0.0188547772267082,272950,2300,460
CE,2022-05-05,15000.0,1801.8,1978.9,1670.0,1685.4,1.53,0.03904121016628664,285450,12500,702
CE,2022-05-06,15000.0,1487.85,1492.75,1375.0,1448.4,2.12,0.023932750417898933,321250,35800,1489
CE,2022-05-09,15000.0,1288.05,1425.0,1192.0,1324.55,0.58,0.017960084077334498,317750,-3500,863
CE,2022-05-10,15000.0,1349.95,1419.65,1239.5,1273.45,1.07,0.02597183573657138,332700,14950,924
CE,2022-05-11,15000.0,1300.0,1326.0,1049.8,1196.2,1.44,0.018841255706794444,351000,18300,1333
CE,2022-05-12,15000.0,1050.0,1050.0,814.0,879.0,2.08,0.02574367528495969,386200,35200,2778
CE,2022-05-13,15000.0,1005.1,1121.85,809.45,850.65,1.1,0.03450446905390972,391100,4900,3069
CE,2022-05-16,15000.0,865.0,1010.0,819.05,878.35,0.91,0.04744581126584206,406000,14900,2804
CE,2022-05-17,15000.0,940.5,1279.65,939.3,1263.65,0.52,0.01631872651681896,401700,-4300,1468
CE,2022-05-18,15000.0,1312.2,1364.0,1176.35,1236.2,0.9,0.017413098534255385,386200,-15500,1327
CE,2022-05-19,15000.0,990.25,990.25,775.3,799.2,1.32,0.007699348752469004,404000,17800,1758
CE,2022-05-20,15000.0,1000.0,1278.0,997.4,1258.8,1.24,0.0045473793119272755,393650,-10350,2180
CE,2022-05-23,15000.0,1317.6,1400.0,1153.25,1188.4,0.48,0.0021233199741118296,374750,-18900,1040
CE,2022-05-24,15000.0,1174.4,1235.1,1037.3,1109.75,1.78,0.004367545378016136,345150,-29600,1847
CE,2022-05-25,15000.0,1205.0,1218.55,986.15,1010.6,1.34,0.00994307339394256,318450,-26700,2475
CE,2022-05-26,15000.0,1116.0,1180.2,887.5,1161.25,1.04,0.011233300963229312,287400,-31050,2568
CE,2022-05-02,15500.0,1493.3,1619.65,1475.0,1599.25,0,0.00927960927960928,162000,1450,228
CE,2022-05-04,15500.0,1590.0,1606.65,1204.7,1258.05,1.25,0.007161458333333333,161300,-700,286
CE,2022-05-05,15500.0,1336.55,1488.0,1200.0,1225.4,0.8,0.008066504632075804,164850,3550,229
CE,2022-05-06,15500.0,1022.45,1040.0,925.05,979.85,5.97,0.018608326068003486,192550,27700,1366
CE,2022-05-09,15500.0,820.5,967.0,755.0,869.25,2.05,0.0561091767719214,203550,11000,2804
CE,2022-05-10,15500.0,850.55,960.0,792.1,822.5,0.4,0.029909736687496663,206900,3350,1120
CE,2022-05-11,15500.0,854.05,865.7,625.0,757.05,3.1,0.05328076338922725,221550,14650,3473
CE,2022-05-12,15500.0,627.75,627.75,433.0,485.65,2.38,0.06069041498347411,293600,72050,8263
CE,2022-05-13,15500.0,564.95,676.0,419.05,446.45,0.84,0.05956233956886413,308700,15100,6938
CE,2022-05-16,15500.0,459.05,575.0,420.0,466.55,0.98,0.06122888002509748,330650,21950,6831
CE,2022-05-17,15500.0,509.35,805.5,507.85,792.4,0.71,0.03652159435754232,296100,-34550,4826
CE,2022-05-18,15500.0,810.25,883.85,715.05,752.65,0.43,0.01627730654409326,289050,-7050,2061
CE,2022-05-19,15500.0,526.4,535.0,364.0,389.1,8.63,0.0504605242629768,435500,146450,17789
CE,2022-05-20,15500.0,545.1,794.85,526.25,771.5,0.98,0.027287860852835445,391300,-44200,17474
CE,2022-05-23,15500.0,793.7,909.25,669.4,695.35,0.4,0.012666435316249931,346600,-44700,6935
CE,2022-05-24,15500.0,702.25,744.8,546.4,614.15,1.2,0.011254492239660224,299450,-47150,8302
CE,2022-05-25,15500.0,691.3,720.15,487.6,515.9,1.15,0.007254299581859167,271450,-28000,9561
CE,2022-05-26,15500.0,600.15,680.0,387.95,660.2,1.14,0.011268762779022638,201850,-69600,10918
CE,2022-05-02,16000.0,1045.75,1170.0,1021.55,1144.3,0,0.02281851623625194,402000,6250,1222
CE,2022-05-04,16000.0,1144.3,1158.55,785.0,823.65,2.24,0.03224135698562735,419050,17050,2739
CE,2022-05-05,16000.0,900.0,1029.85,770.0,784.85,1.11,0.044701644571732264,429700,10650,3028
CE,2022-05-06,16000.0,599.95,630.4,535.0,579.3,4.23,0.10178792988260744,553350,123650,12798
CE,2022-05-09,16000.0,452.95,566.4,396.8,478.7,2.1,0.227028077498289,648400,95050,26869
