Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
PE,2022-03-30,17500.0,121.95,121.95,49.15,57.95,9.95,NA,5138200,3816000,2541133
PE,2022-03-31,17500.0,40.0,64.5,16.55,32.45,2.87,NA,2386150,-2752050,7281225
PE,2022-03-02,18000.0,1447.0,1574.85,1392.0,1438.55,0,NA,1010500,-10200,1492
PE,2022-03-03,18000.0,1335.35,1570.0,1286.65,1517.5,1.1,NA,1000150,-10350,1640
PE,2022-03-04,18000.0,1751.3,1867.25,1550.0,1762.65,1.02,NA,985000,-15150,1676
PE,2022-03-07,18000.0,1740.1,2285.15,1740.1,2137.05,1.3,NA,953600,-31400,2183
PE,2022-03-08,18000.0,2174.1,2313.35,1988.45,1997.9,0.49,NA,931100,-22500,1070
PE,2022-03-09,18000.0,2000.0,2000.0,1590.0,1648.55,1.02,NA,926450,-4650,1092
PE,2022-03-10,18000.0,1384.1,1560.0,1274.6,1407.95,1.24,NA,920000,-6450,1350
PE,2022-03-11,18000.0,1525.2,1525.2,1316.0,1367.85,0.91,NA,908450,-11550,1233
PE,2022-03-14,18000.0,1319.85,1385.95,1120.1,1141.45,1.7,NA,885950,-22500,2093
PE,2022-03-15,18000.0,1132.45,1454.2,1107.95,1341.1,0.98,NA,894600,8650,2046
PE,2022-03-16,18000.0,1150.0,1156.15,1000.0,1015.55,0.87,NA,895700,1100,1782
PE,2022-03-17,18000.0,812.0,840.8,676.55,726.25,3.03,NA,888700,-7000,5402
PE,2022-03-21,18000.0,693.4,899.0,680.0,874.8,0.91,NA,802000,-86700,4892
PE,2022-03-22,18000.0,900.0,969.0,658.9,682.35,0.58,NA,764200,-37800,2817
PE,2022-03-23,18000.0,600.0,800.0,583.55,751.95,1.43,NA,738100,-26100,4018
PE,2022-03-24,18000.0,873.8,873.8,685.0,760.85,0.91,NA,721850,-16250,3646
PE,2022-03-25,18000.0,732.7,904.9,720.15,845.95,1.47,NA,728200,6350,5358
PE,2022-03-28,18000.0,790.5,983.35,720.0,733.35,1.64,NA,850550,122350,8771
PE,2022-03-29,18000.0,657.05,730.0,612.9,635.3,1.42,NA,595350,-255200,12419
PE,2022-03-30,18000.0,512.1,578.55,461.4,482.5,1.22,NA,436000,-159350,15186
PE,2022-03-31,18000.0,510.0,560.45,445.2,532.5,0.71,NA,296800,-139200,10748
PE,2022-03-02,18500.0,1908.0,2036.0,1851.95,1902.45,0,NA,395650,-3900,311
PE,2022-03-03,18500.0,1754.5,2042.0,1754.5,1974.65,2.59,NA,391750,-3900,807
