Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-10-27,18500.0,65.6,74.55,47.3,54.9,1.41,3.6897461928934012,1895500,285350,36344
CE,2022-10-28,18500.0,58.45,65.35,45.4,50.05,1.19,17.827058336781132,2081550,186050,43088
CE,2022-10-31,18500.0,75.0,99.0,62.95,84.15,1.07,10.373110760207535,2240650,159100,45984
CE,2022-11-01,18500.0,97.0,139.75,97.0,133.6,1.18,4.240442264268473,2062300,-178350,54460
CE,2022-10-03,19000.0,41.7,41.7,29.0,29.85,0,52.04761904761905,213900,14450,2186
CE,2022-10-04,19000.0,48.0,48.0,33.5,40.2,1.21,11.273504273504274,239600,25700,2638
CE,2022-10-06,19000.0,48.85,48.85,33.75,34.65,1.51,33.00826446280992,262300,22700,3994
CE,2022-10-07,19000.0,33.65,34.65,28.0,30.3,0.96,42.72222222222222,305400,43100,3845
CE,2022-10-10,19000.0,24.05,29.0,20.75,26.2,1.31,23.147465437788018,335750,30350,5023
CE,2022-10-11,19000.0,25.85,25.85,20.3,20.9,0.58,62.51063829787234,359200,23450,2938
CE,2022-10-12,19000.0,25.0,25.0,19.95,21.8,0.8,32.971830985915496,381600,22400,2341
CE,2022-10-13,19000.0,20.85,20.9,17.0,18.05,0.91,36.89655172413793,376450,-5150,2140
CE,2022-10-14,19000.0,22.85,22.9,13.55,14.15,3.25,34.77,408500,32050,6954
CE,2022-10-17,19000.0,13.65,14.55,11.8,13.8,0.73,18.225806451612904,449150,40650,5085
CE,2022-10-18,19000.0,17.05,17.5,14.0,14.6,1.32,20.38719512195122,516550,67400,6687
CE,2022-10-19,19000.0,15.95,17.0,13.65,14.45,0.9,36.41566265060241,557000,40450,6045
CE,2022-10-20,19000.0,12.1,14.3,11.6,13.85,1.0,14.53956834532374,536250,-20750,6063
CE,2022-10-21,19000.0,14.0,15.25,9.75,11.0,2.2,7.005771248688353,698550,162300,13353
CE,2022-10-25,19000.0,15.35,17.15,11.2,11.7,1.11,6.097490744549568,929650,174050,14823
CE,2022-10-27,19000.0,14.95,15.9,12.0,14.5,1.82,8.69789983844911,1260600,330950,26920
CE,2022-10-28,19000.0,15.05,15.3,10.0,10.45,0.91,27.353006681514476,1469000,208400,24563
CE,2022-10-31,19000.0,15.0,15.25,11.4,14.5,0.99,29.922318125770655,1598950,129950,24267
CE,2022-11-01,19000.0,20.0,26.9,15.85,25.35,2.24,13.355948869223205,1759350,160400,54332
