Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
PE,2022-08-04,18500.0,1030.0,1317.4,1012.0,1117.75,2.28,NA,103250,9300,1262
PE,2022-08-05,18500.0,1067.3,1130.0,997.05,1088.95,0.54,NA,104450,1200,683
PE,2022-08-08,18500.0,1079.4,1114.45,927.2,947.4,1.19,NA,96950,-7500,810
PE,2022-08-10,18500.0,947.4,1045.0,928.25,947.85,0.48,NA,99100,2150,390
PE,2022-08-11,18500.0,787.35,839.0,781.2,821.8,3.54,NA,108900,9800,1380
PE,2022-08-12,18500.0,845.0,878.85,755.0,788.6,0.98,NA,108800,-100,1350
PE,2022-08-16,18500.0,707.5,717.6,645.0,654.85,0.84,NA,113000,4200,1136
PE,2022-08-17,18500.0,625.0,635.0,515.1,527.1,1.72,NA,124050,11050,1957
PE,2022-08-18,18500.0,576.45,642.7,501.95,525.55,1.33,NA,134650,10600,2594
PE,2022-08-19,18500.0,520.1,790.0,518.95,741.25,2.84,NA,162900,28250,7365
PE,2022-08-22,18500.0,839.9,1025.9,828.05,1013.45,0.28,NA,155950,-6950,2097
PE,2022-08-23,18500.0,1094.65,1113.65,862.0,922.1,1.02,NA,141150,-14800,2141
PE,2022-08-24,18500.0,932.4,1004.95,872.2,887.35,0.61,NA,132500,-8650,1300
PE,2022-08-25,18500.0,824.0,997.05,763.9,974.25,1.58,NA,125600,-6900,2060
CE,2022-08-01,15000.0,2240.0,2387.0,2189.0,2367.95,0,0.048557430593358736,315600,-14150,446
CE,2022-08-02,15000.0,2310.0,2400.0,2241.0,2315.9,1.12,0.04797225700799538,305250,-10350,498
CE,2022-08-03,15000.0,2359.3,2415.0,2238.0,2401.45,0.54,0.020050497549383633,305350,100,270
CE,2022-08-04,15000.0,2466.75,2495.0,2187.25,2384.7,0.62,0.011217199706216199,301600,-3750,168
CE,2022-08-05,15000.0,2468.8,2500.0,2379.55,2399.7,1.27,0.034233365477338476,305450,3850,213
CE,2022-08-08,15000.0,2389.95,2573.15,2384.0,2543.55,2.55,0.06551848729374925,319000,13550,544
CE,2022-08-10,15000.0,2560.0,2565.7,2454.9,2547.2,0.24,0.031627233220666344,317350,-1650,131
CE,2022-08-11,15000.0,2707.0,2725.9,2664.05,2678.55,5.84,0.10335044582545258,302100,-15250,765
CE,2022-08-12,15000.0,2651.0,2735.5,2625.7,2701.2,0.3,0.06944867499238501,296700,-5400,228
CE,2022-08-16,15000.0,2780.0,2855.15,2780.0,2842.35,1.53,0.05291970802919708,290550,-6150,348
CE,2022-08-17,15000.0,2874.0,2990.55,2874.0,2975.85,0.66,0.039847539847539845,282450,-8100,230
CE,2022-08-18,15000.0,2926.05,2995.0,2864.05,2984.85,1.16,0.02532245827010622,273600,-8850,267
CE,2022-08-19,15000.0,2967.65,2975.15,2730.05,2763.15,0.89,0.014174641148325359,266000,-7600,237
CE,2022-08-22,15000.0,2640.0,2660.0,2477.2,2487.7,2.35,0.030275029894553756,252600,-13400,557
CE,2022-08-23,15000.0,2407.1,2646.75,2400.0,2580.6,2.58,0.07270149858242203,219150,-33450,1436
CE,2022-08-24,15000.0,2605.0,2640.0,2493.05,2628.45,1.19,0.0795443979544398,210800,-8350,1711
CE,2022-08-25,15000.0,2688.0,2741.4,2510.0,2546.95,1.45,0.15766656040803315,191050,-19750,2473
CE,2022-08-01,15500.0,1746.05,1894.2,1723.6,1879.3,0,0.020033191085822664,160450,-5000,338
CE,2022-08-02,15500.0,1800.0,1904.4,1744.0,1855.25,1.14,0.026682294539437396,168450,8000,387
CE,2022-08-03,15500.0,1842.55,1913.05,1750.0,1895.7,0.46,0.013388182498130142,169400,950,179
CE,2022-08-04,15500.0,1968.0,2000.0,1700.0,1877.55,1.03,0.009964987880420145,171650,2250,185
CE,2022-08-05,15500.0,1971.6,2005.9,1890.75,1915.45,0.64,0.01288490936885783,169400,-2250,118
CE,2022-08-08,15500.0,1889.3,2078.45,1889.3,2054.2,2.48,0.026165386676192177,166350,-3050,293
CE,2022-08-10,15500.0,2034.0,2075.45,1960.0,2070.35,0.21,0.004168375017083504,165500,-850,61
CE,2022-08-11,15500.0,2219.8,2221.0,2163.0,2179.95,4.05,0.02343008916714096,156300,-9200,247
CE,2022-08-12,15500.0,2130.0,2236.5,2130.0,2212.8,0.56,0.021263482280431432,155250,-1050,138
CE,2022-08-16,15500.0,2292.25,2365.0,2291.8,2360.2,2.91,0.11330884430630121,140600,-14650,401
CE,2022-08-17,15500.0,2378.9,2491.1,2378.9,2471.5,0.63,0.024070021881838075,134200,-6400,253
CE,2022-08-18,15500.0,2435.35,2500.0,2360.0,2474.0,0.83,0.006262056684968096,127250,-6950,211
CE,2022-08-19,15500.0,2473.5,2473.5,2222.0,2278.9,1.9,0.011193300767620377,119200,-8050,401
CE,2022-08-22,15500.0,2150.0,2150.0,1982.2,2001.25,1.15,0.019258949131253925,113300,-5900,460
CE,2022-08-23,15500.0,1900.0,2140.0,1900.0,2075.5,0.8,0.022441923940073997,106650,-6650,370
CE,2022-08-24,15500.0,2072.0,2126.95,2000.0,2120.05,1.0,0.01623262361428823,103750,-2900,369
CE,2022-08-25,15500.0,2187.25,2236.0,2009.0,2051.8,3.42,0.047051372797377346,88150,-15600,1263
CE,2022-08-01,16000.0,1266.6,1414.0,1225.0,1399.5,0,0.06935493407438065,465100,-40150,2346
CE,2022-08-02,16000.0,1350.0,1435.0,1266.3,1363.65,0.47,0.03677945700147118,457200,-7900,1100
CE,2022-08-03,16000.0,1426.05,1440.0,1272.9,1427.9,0.59,0.02121162370710885,464200,7000,646
CE,2022-08-04,16000.0,1479.95,1516.5,1224.5,1411.7,3.37,0.051451967907604194,472750,8550,2174
CE,2022-08-05,16000.0,1462.45,1522.0,1389.05,1423.65,0.33,0.02855885764569417,461050,-11700,714
CE,2022-08-08,16000.0,1442.1,1589.2,1393.9,1564.15,1.51,0.039792387543252594,441500,-19550,1081
CE,2022-08-10,16000.0,1569.35,1582.55,1470.0,1566.95,0.9,0.043917693981145756,429700,-11800,969
CE,2022-08-11,16000.0,1725.0,1737.6,1659.95,1686.9,1.19,0.03335928264567656,415750,-13950,1157
CE,2022-08-12,16000.0,1672.55,1744.0,1620.65,1711.75,0.26,0.011465303360649576,412250,-3500,305
CE,2022-08-16,16000.0,1799.05,1860.65,1776.7,1856.15,1.8,0.026224193010060553,398700,-13550,550
CE,2022-08-17,16000.0,1879.15,1990.0,1879.0,1975.45,1.38,0.02830364116487522,375050,-23650,761
CE,2022-08-18,16000.0,1925.0,2005.35,1863.0,1978.5,1.01,0.010326305894991271,359750,-15300,769
CE,2022-08-19,16000.0,1962.1,1974.85,1719.7,1770.5,0.82,0.005198950338507605,341850,-17900,632
CE,2022-08-22,16000.0,1659.0,1674.75,1475.0,1488.9,2.26,0.01228568730307271,299200,-42650,1431
CE,2022-08-23,16000.0,1488.75,1639.8,1391.45,1580.9,0.94,0.009873484526409923,271850,-27350,1347
CE,2022-08-24,16000.0,1592.0,1636.55,1499.1,1614.9,0.67,0.009864886863096207,257800,-14050,909
CE,2022-08-25,16000.0,1458.0,1740.0,1458.0,1538.8,2.71,0.029995862639635912,249250,-8550,2465
CE,2022-08-01,16500.0,814.75,952.8,780.3,938.5,0,0.11906444479905168,793150,-78200,5223
CE,2022-08-02,16500.0,890.95,974.65,814.2,910.2,0.57,0.060152820679564296,779300,-13850,2960
CE,2022-08-03,16500.0,949.95,975.55,824.45,963.05,1.0,0.08559995360436119,742900,-36400,2952
CE,2022-08-04,16500.0,1018.8,1047.5,795.5,944.05,1.11,0.0514210949445907,709100,-33800,3262
CE,2022-08-05,16500.0,1004.9,1056.0,925.1,962.0,0.5,0.038983172903814305,698200,-10900,1624
CE,2022-08-08,16500.0,970.0,1113.1,931.5,1090.5,0.93,0.03938713718939236,691350,-6850,1509
CE,2022-08-10,16500.0,1085.65,1105.0,990.0,1082.25,0.71,0.03474626085820652,682600,-8750,1064
CE,2022-08-11,16500.0,1224.0,1245.0,1170.1,1195.9,1.82,0.033552392016784865,674050,-8550,1935
CE,2022-08-12,16500.0,1180.0,1257.0,1135.4,1215.95,0.51,0.019516931185480195,668500,-5550,985
CE,2022-08-16,16500.0,1289.75,1365.05,1289.0,1355.55,0.93,0.018590918346568928,660100,-8400,913
CE,2022-08-17,16500.0,1386.9,1497.95,1376.3,1478.1,1.13,0.03778899619549312,649850,-10250,1033
CE,2022-08-18,16500.0,1438.2,1501.85,1362.8,1475.25,3.06,0.030167192820150884,668750,18900,3163
CE,2022-08-19,16500.0,1485.0,1485.0,1220.0,1263.35,0.41,0.004125880292780024,638600,-30150,1310
CE,2022-08-22,16500.0,1170.05,1179.05,975.0,997.45,2.11,0.00969389722715974,612150,-26450,2765
CE,2022-08-23,16500.0,899.4,1143.0,890.0,1094.55,0.61,0.00322244902278031,605050,-7100,1675
