Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-11-03,18000.0,251.0,365.3,250.0,324.2,1.3,0.7082257433489828,1946850,49450,72409
CE,2022-11-04,18000.0,321.05,377.45,286.35,361.15,0.95,0.7891122987308744,2313400,366550,68955
CE,2022-10-27,18100.0,180.0,180.0,139.7,158.65,0,13.60930576070901,572650,339300,18427
CE,2022-10-28,18100.0,170.0,190.65,143.0,156.3,0.65,6.204627249357326,651950,79300,12068
CE,2022-10-31,18100.0,197.1,245.0,196.8,240.65,2.48,3.1423614761854695,500700,-151250,29887
CE,2022-11-01,18100.0,269.25,342.9,269.25,333.5,1.98,0.9626978821918255,1089200,588500,59049
CE,2022-11-03,18100.0,246.75,306.85,224.0,265.45,0.96,1.1314082152523484,798950,-78500,56851
CE,2022-11-04,18100.0,265.0,314.95,232.1,298.85,1.25,1.2696336479951462,1373200,574250,71149
CE,2022-10-27,18200.0,129.95,145.0,108.0,125.5,0,6.588084012001715,486400,169250,15370
CE,2022-10-28,18200.0,135.0,150.4,110.2,119.75,1.33,4.880895664602192,597550,111150,20490
CE,2022-10-31,18200.0,155.25,195.25,153.65,191.1,1.2,2.76628050837926,660450,62900,24595
CE,2022-11-01,18200.0,226.65,283.55,220.0,276.2,2.33,1.2969528207914516,1196650,536200,57289
CE,2022-11-03,18200.0,200.05,251.9,185.0,212.85,0.65,1.7812574479241146,1274450,-19100,37369
CE,2022-11-04,18200.0,213.4,253.35,182.85,237.9,1.1,1.8159146986253085,1416950,142500,41214
CE,2022-10-27,18300.0,107.85,110.55,81.55,94.1,0,20.134848484848487,534850,86700,13289
CE,2022-10-28,18300.0,104.05,115.8,82.85,91.2,1.26,31.126159554730982,677800,142950,16777
CE,2022-10-31,18300.0,117.2,152.5,117.0,148.95,1.04,6.849901768172888,633500,-44300,17433
CE,2022-11-01,18300.0,180.15,227.7,171.95,222.15,1.83,2.459111248264157,740800,107300,31875
CE,2022-11-03,18300.0,155.9,200.8,144.25,165.0,0.71,3.753381722203893,717000,-32050,22753
CE,2022-11-04,18300.0,150.25,200.0,138.6,186.9,1.07,6.319203928663738,776350,59350,24449
CE,2022-10-27,18400.0,72.05,85.05,61.6,71.2,0,31.049180327868854,379400,145000,15152
CE,2022-10-28,18400.0,75.9,86.75,61.4,67.9,1.22,59.78709677419355,430700,51300,18534
CE,2022-10-31,18400.0,82.8,116.0,82.8,112.8,0.92,25.381165919282513,476500,45800,16980
CE,2022-11-01,18400.0,140.25,180.0,132.05,173.9,1.65,8.403961584633853,549850,73350,28002
CE,2022-11-03,18400.0,118.4,156.3,100.95,123.65,0.63,6.612283345892991,587650,24450,17549
CE,2022-11-04,18400.0,114.95,153.55,102.2,140.8,1.19,10.477170095333667,700350,112700,20881
CE,2022-10-27,18500.0,65.6,74.55,47.3,54.9,0,3.6897461928934012,1895500,285350,36344
CE,2022-10-28,18500.0,58.45,65.35,45.4,50.05,1.19,17.827058336781132,2081550,186050,43088
CE,2022-10-31,18500.0,75.0,99.0,62.95,84.15,1.07,10.373110760207535,2240650,159100,45984
CE,2022-11-01,18500.0,97.0,139.75,97.0,133.6,1.18,4.240442264268473,2062300,-178350,54460
CE,2022-11-03,18500.0,85.9,118.35,74.4,90.75,0.83,6.515369146796897,1844350,34600,45360
CE,2022-11-04,18500.0,84.7,114.25,73.0,104.75,1.12,6.448842797521184,2021300,176950,50991
CE,2022-10-27,18600.0,46.95,46.95,34.2,39.75,0,79.37185929648241,556850,-28550,15795
CE,2022-10-28,18600.0,42.95,46.0,31.35,34.15,1.12,71.99183673469388,762650,205800,17638
CE,2022-10-31,18600.0,50.65,61.0,39.2,58.35,1.41,56.2562358276644,927000,164350,24809
CE,2022-11-01,18600.0,66.6,104.2,66.6,99.6,1.16,25.370697263901146,936250,9250,28745
CE,2022-11-03,18600.0,70.65,87.0,55.95,63.75,0.96,27.607,1023950,55750,27607
CE,2022-11-04,18600.0,60.0,81.2,49.65,73.7,1.05,59.081799591002046,1065550,41600,28891
CE,2022-10-27,18700.0,30.5,33.05,24.5,28.85,0,339.92857142857144,389300,87850,9518
CE,2022-10-28,18700.0,30.15,32.5,22.05,24.0,1.66,480.030303030303,507150,117850,15841
CE,2022-10-31,18700.0,31.85,44.4,29.75,40.1,1.66,153.06976744186048,857250,350100,26328
CE,2022-11-01,18700.0,50.5,76.5,47.6,72.9,1.45,74.92549019607843,898900,41650,38212
CE,2022-11-03,18700.0,47.55,62.4,38.55,43.95,0.73,217.62790697674419,1069000,69900,28074
CE,2022-11-04,18700.0,40.85,56.7,33.7,51.25,0.89,49.45148514851485,1083600,14600,24973
CE,2022-10-27,18800.0,23.9,24.0,18.45,22.05,0,317.6666666666667,250700,53700,8577
CE,2022-10-28,18800.0,15.25,23.05,15.2,16.95,1.4,333.6111111111111,361350,110650,12010
CE,2022-10-31,18800.0,20.15,31.95,20.15,26.9,1.58,498.2105263157895,600250,238900,18932
CE,2022-11-01,18800.0,34.0,53.9,31.85,51.9,1.6,60.5,809450,209200,30371
CE,2022-11-03,18800.0,33.4,43.6,26.1,29.95,0.75,541.047619047619,841250,-17100,22724
CE,2022-11-04,18800.0,30.05,38.65,22.3,34.5,0.95,140.53896103896105,879350,38100,21643
